id_transacao,transactions
1316,iris;rosa;conjunto;arco;moletommolecotton
1317,cargo;helô;jeans;pantalona;calça
1318,moletom;marinho;conjunto;love;felpado
1319,amorarma;calcinha
1320,fralda;velcro;bainha;portatil;cloud;dengo;trocador;manta;cueiro;bordestam
1321,estampada;cueca
1322,fralda;maju;unid;cbainha;tiara
1323,juvenil;calcinha;lisa;luziane
1324,cuecas;lisa;academia;toalha
1325,fralda;bilu;tapa;bordada
1326,indri;manga;careca;curta;italico;kids;camisa;gola
1327,juvenil;supreme;boné
1328,pagao;sanuely;mayara;bordado
1329,haos;tradicional;matheus;cueca;estampada
1330,visual;canelada;regata;kids;short;mania;zafirinha
1331,fralda;bilu;tricoline;conjunto;regata;baby;boné;tapa;everly
1332,jeans;dâbles;calça;sarja;kids;wisny
1333,microfibra;boxer;cueca;mallbeck;lisa
1334,yupie;manga;bermuda;machao;moletinho;tradicional;curta;matheus;cueca;kids;conjunto
1335,ondas;boné;estampado;estampada;sunga
1336,calcinha;kids;fofinha;tanga
1337,calcinha;guipir;mayara
1338,calça;trifil;gravatinha;meia
1339,fofinha;calcinha;luziane;kids;lisa;algodão;tanga
1340,penteada;malha;colors;amarelo;meia;pentmoletom;calcinha;rosa;luziane;vestido;conjunto;estampada;floriu
1341,sutiã;kangyadiezi;bojo;intimate;girls;sport;jade
1342,nature;cueiro;rolinhos
1343,curta;italico;manga;camisa
1344,manga;curta;italico;cueca;camisa;juvenil
1345,proteção;conjunto;turma
1346,matheus;tradicional;cueca
1347,cokit;sport;sutiã
1348,regata;sergio;machao;modas
1349,luziane;calcinha;lisa;algodão
1350,aberto;masc;moda;manga;pimpolho;pijama;ursobrancaazul;meia;liso;colorida;pares;infantil;camisa;longa;mijão;lisa;algodão;branca
1351,denguinho;pantufa
1352,matheus;cueca
1353,vystek;curta;lisa;legue
1354,microfibra;boxer;cueca;mallbeck;estampada
1355,safari;pimpolho;unissex;baby;kids;infantil;longo;verdedinossauro;micol;masc;stylo;camiseta;alto;cano;durma;meia;begetigre;colorida;pares;short;pijama;lisa;punho
1356,prata;tactel;short;italicomar
1357,micol;baby;kids;infantil;pijama;longo;punho
1358,cinzaelefante;colorida;pimpolho;meia
1359,micol;baby;kids;infantil;pijama;longo;punho
1360,micol;baby;kids;infantil;pijama;longo;punho
1361,visual;microfibra;polo;boxer;estampada;cueca;mania;camisa;mallbeck;gola
1362,bermuda;machao;sergio;puppy;modas;regata;moletom
1363,fausto;vira;folia;mijao;regata;kikarinho;kids;suedine;estampado;conjunto;macaquito;camiseta;algodão;abacaxi;bordada
1364,dani;laço;faixa;paulina;calcinha;vestido
1365,machao;sergio;modas;camisa;juvenil
1366,game;baby;kids;infantil;estampado;algodão;longo;micol;vici;manga;mijão;moda;vidi;meia;aberto;camisa;pijama;lisa;punho
1367,power;pimpolho;kids;infantil;azulleao;masc;manga;little;blusa;moletom;alto;cano;begeovelha;moda;folia;meia;longa;calca;super;colorida;camisa;lisa
1368,thalyta;confecções;bordada;detalhe;cueca;baby;chupeta;pagão
1369,skate;pimpolho;intima;calcinha;kids;infantil;conjunto;trazina;longo;july;masc;rosezebra;algodao;stylo;believe;moletom;jaqueta;alto;cano;durma;moda;folia;ziper;meia;estampada;calca;casaco;malha;cuecas;rosa;zíper;mescla;colorida;pijama;escuro;juvenil;azulsol;board;felpado
1370,soft;pano;nature;rolinhos;boca;cueiro;toalha
1371,preto;jeito;pentead;menina;short;reativo;camisa;batinha;conjunto;gola;padre
1372,pimpolho;sapatilha;dourada;fase;boneca
1373,microfibra;skate;folia;mallbeck;boxer;estampada;cueca;kids;moletom;calca;board
1374,confecções;haos;tradicional;matheus;estampada;cueca;juvenil;lisa
1375,fria;malha;sergio;machao;modas;regata
1376,visual;moda;naclefs;canelada;regata;kids;short;mania;camisa;fashion;juvenil
1377,dinda;baby;kids;infantil;longo;micol;manga;blusa;feel;today;moletom;variados;folia;longa;shorts;calca;lovely;pijama;punho
1378,durma;stylo;longo;pijama
1379,manga;prata;curta;italico;short;camisa;mauricinho;juvenil;tactel
1380,game;vici;bermuda;manga;rasgada;pijama;vidi;jeans;plane;camisa;curta;calça;sarja;kids;italico;rosa;wisny;camiseta
1381,bianca;paulina;calcinha;vestido;mayara
1382,curta;cueca;kids;infantil;mallbeck;microfibra;simples;manga;boxer;moletom;sport;jaqueta;peças;fino;ludr;tiger;calca;estampada;pagão;bermuda;color;mescla;italico;camisa;escuro;lisa;bege;felpado
1383,moda;fria;malha;naclefs;regata;short;fashion;juvenil
1384,durma;bermuda;selfie;cuecas;stylo;pijama;moletom;longo
1385,folia;fechado;ziper;moletom;kids;conjunto
1386,durma;stylo;longo;pijama
1387,game;legging;preto;folia;cotton;high;moleton;moletom;kids;reativo;conjunto;calca
1388,rosa;higiene;pimpolho;pecas
1389,cuecas;kids;short;zafirinha
1390,pimpolho;baby;kids;infantil;longo;brancotenis;micol;masc;moletom;azul;azulmoto;egipcio;felpado;meia;calca;colorida;azulgeometrico;pijama;punho
1391,legging;folia;awesome;cotton;beverly;rosa;high;moletom;kids;short;elastico;liso;conjunto;calca;algodão
1392,rebekids;calcinha;blusa;short;luziane;conj;estampada
1393,aberto;micol;moda;manga;pimpolho;meia;liso;cinzaelefante;estampada;baby;kids;colorida;infantil;camisa;longa;mijão;lisa;brancopassaro
1394,feminino;legging;molecotton;calaa;conj;moletom;jaqueta
1395,fralda;bambi;especial;cmxcm;bebê;estampado
1396,infantil;wisny;conjunto;estampado;micol;manga;heir;mijão;toalha;jaqueta;moda;firenzemoletom;jeans;longa;rosto;aberto;verde;camisa;lisa
1397,micol;longo;folia;ziper;rosa;moletom;kids;baby;infantil;pijama;conjunto;calca;trazina;punho
1398,conjunto;social;linho;destaque
1399,legging;suave;casaco;cotton;rosa;high;moletom;calca;mayara
1400,jaqueta;action;marinho;moletom;felpado
1401,aberto;moda;bichinhos;liso;mijão;camiseta
1402,aberto;moda;manga;pimpolho;masculino;pijama;meia;liso;pares;infantil;camisa;longa;mijão;lisa;algodão
1403,moda;naclefs;calcinha;short;luziane;fashion;juvenil;lisa
1404,curta;italico;manga;camisa
1405,micol;microfibra;boxer;cueca;baby;kids;infantil;pijama;mallbeck;lisa;longo;punho
1406,kids;short;zafirinha
1407,denguinho;pantufa;camiseta;algodão;bordada
1408,regata;italico;camisa
1409,polo;moletinho;novo;conj;marinho
1410,jaqueta;action;marinho;moletom;felpado
1411,regata;sergio;machao;modas
1412,july;malha;bojo;matheus;calcinha;algodao;kids;cueca;girls;juvenil;sport;estampada
1413,aberto;manga;folia;moda;liso;blusa;moletom;cupcake;kids;feel;today;infantil;longa;mijão;calca;lovely
1414,legging;casaco;cotton;high;action;marinho;moletom;calca;mayara
1415,pimpolho;brancocoelho;rosaflor;meia;pimpolh;colorida;infantil
1416,safari;penteada;malha;meia;rosa;vestido
1417,malhas;play;game;saruel;folia;calaa;isensee;estampada;calça;kids;conjunto;moletom;calca
1418,chumbinho;calça;enxuta
1419,feminino;pimpolho;pink;calcinha;baby;kids;infantil;encanto;algodão;longo;meias;micol;fofinha;meia;luziane;modelli;estampada;tanga;malha;rosa;pares;pijama;lisa;punho
1420,ctule;pimpolho;poliamida;bordado;sortida;calcinha;baby;cfundobco;pagao;estampado;vira;suedine;denguinho;luxo;wêdja;peças;brancobranco;nascido;pedrita;vermelhozig;meia;pantufa;riana;pagão;mijao;malha;color;mecbee;festinha;estamp;pares;recem
1421,magnetico;aplique;boné
1422,micol;baby;kids;infantil;pijama;longo;punho
1423,poliamida;pimpolho;anos;meia;calca;branca
1424,boné;diversos
1425,visual;diversos;fria;canelada;malha;bojo;jeans;langerie;regata;kids;short;mania;zafirinha;lili;rotas;sutia
1426,macacao;wagner;boys
1427,pimpolho;ovelharosa;kids;infantil;liso;manga;geometricabege;blusa;feel;today;mijão;moda;folia;bebe;meia;longa;aberto;rosaurso;ovelha;meninos;rosa;colorida;pares
1428,argila;malha;moletinho;jeans;texturiz;laranja;meia;matheus;cueca;wisny;marrom;camisa;listrada;conjunto;calca;adventure
1429,laços;pinçado;calcinha;baby;vestido;mayara
1430,legging;manga;folia;suplex;blusa;cupcake;kids;peluciada;longa
1431,folia;fechado;moletom;kids;jurassic;marrom;conjunto;felpado
1432,bermuda;haos;confecções;tradicional;puppy;matheus;cueca;moletom;lisa
1433,micol;baby;kids;infantil;pijama;camiseta;algodão;longo;bordada;punho
1434,visual;canelada;regata;kids;mania
1435,intimate;jade;sutiã;kangyadiezi
1436,cojunto;inverno;moletinhomolecotton;femininoo;kids;marinho;conjunto;raposinha;trifil;vestido;moletom;pets;folia;penteada;amazing;ziper;meia;moleton;elian;calça;opaca;malha;bege
1437,lisa;fofinha;calcinha;luziane;kids;estampada;algodão;tanga
1438,pimpolho;festa;pedrita;luxo;meia;rosa;calcinha;baby;fashion
1439,aberto;micol;manga;estampado;camisa;longa;mijão;estampada
1440,iris;rosa;conjunto;arco;moletommolecotton
1441,malha;regata;fria
1442,sutiã;kangyadiezi;bojo;jardim;rosa;conjunto;intimate;girls;sweet;politelmolecotton;sport;jade;bege;moletommolecotton
1443,july;malha;calcinha;algodao;kids;juvenil;estampada
1444,academia;lisa;toalha
1445,pimpolho;kids;conjunto;masc;naclefs;amareloazulverde;folhas;prendedor;animais;tubarao;folia;mordedor;moda;marinhos;verde;short;chupeta;fashion;juvenil
1446,cokit;sport;sutiã
1447,micol;vici;vidi;baby;kids;infantil;pijama;longo;punho
1448,algodao;kids;folia;pijama
1449,moletom;capuz;infantil;casaco
1450,luziane;calcinha;lisa;algodão
1451,amorarma;calcinha;short;kids;zafirinha
1452,conjunto;moletom;anale;cziper
1453,fralda;lisa;caricia
1454,girls;bojo;sport
1455,fralda;bilu;brancaestrela;pimpolho;unissex;meia;regata;baby;tapa;conjunto;bichinho
1456,sutiã;langerie;bojo;cokit;lili;sport;sutia
1457,micol;baby;kids;infantil;pijama;longo;punho
1458,body;natália;calça;kamylus;infantil;mayara;legue
1459,aberto;micol;lisa;manga;moda;pijama;baby;kids;infantil;camisa;estampado;longa;mijão;estampada;longo;punho
1460,pimpolho;careca;kids;infantil;estampado;algodão;micol;manga;cachorrobranca;geometricabege;renson;moletom;portuguesa;camiseta;mijão;azul;preto;moda;penteada;marands;meia;plaquinha;raglan;mgrm;longa;estampada;tuly;gola;mayara;aberto;casaco;malha;exprim;peletizada;colorida;pares;reativo;camisa;zuzinha;lisa;bege
1461,pimpolho;moda;selene;meia;calça;colorida;bebê;pijama;rosabaleia;infantil;algodão
1462,aberto;micol;manga;moda;curta;italico;infantil;camisa;estampado;longa;mijão;lisa
1463,pimpolho;bordado;bianca;calcinha;baby;pagao;rosacachorro;bicos;vestido;presente;nascido;pedrita;meia;paulina;cavalo;mayara;pagão;thalyta;white;girafabege;pares;ludica;recem;salete
1464,july;moda;malha;intima;calcinha;algodao;kids;estampada
1465,calcinha;guipir;mayara
1466,unid;luva;boys;mayara
1467,micol;durma;jipe;verde;pedrita;luxo;pentmoletom;calcinha;baby;blusa;curta;calça;pijama;stylo;conjunto;vestido;longo;mayara
1468,preto;bermuda;selfie;penteada;malha;meia;reativo;moletom;camiseta
1469,castanheira;jaqueta;verde;moletom;felpado
1470,calcinha;fofinha;tanga
1471,game;micol;vici;vidi;baby;kids;infantil;pijama;longo;punho
1472,game;lisa;haos;folia;little;confecções;tradicional;ziper;matheus;conjunto;cueca;kids;moletom;calca;adventure
1473,lisa;soquete;selene;meia
1474,estampado;henecy;vestido;bebê
1475,folia;cool;kids;moletom;calca
1476,copo;pimpolho;iris;treinamento;calca;rosaarco
1477,tradicional;basica;matheus;cueca;kids;algodão;manga;little;moletom;camiseta;legue;moda;folia;bichinhos;marands;kaelly;meia;longa;calca;coxa;camisa;juvenil;lisa
1478,indri;careca;kids;camisa;gola
1479,bolero;rasgadinha;infantil;conjunto;estampado;moletommolecotton;brancot;micol;manga;rotas;mijão;moda;jeans;meia;calça;longa;aberto;juliana;feminina;jardim;camisa;lisa;bege
1480,alice;vestido;carrazzone
1481,alto;micol;cano;pimpolho;meia;baby;colorida;kids;brancaporquinha;pijama;infantil;longo;punho
1482,prega;saia;fofinha;blusa;calcinha;luziane;estampada;kids;frente;zumvest;lisa;algodão;tanga;amanda
1483,soft;calcinha;kids;boca;mimo;july;sutiã;naclefs;algodao;sport;toalha;fralda;pano;moda;rolinhos;estampada;malha;short;cokit;fashion;juvenil;cueiro;bordestam
1484,lisa;toalha;rosto
1485,amorarma;calcinha;lisa;toalha;rosto
1486,alto;cano;lisa;pimpolho;meia;calcinha;luziane;colorida;rosabaleia;estampada;algodão
1487,game;vidi;vici;pijama
1488,aberto;micol;lisa;manga;meia;liso;baby;kids;camisa;mijão;estampada
1489,rubi;indri;calca;careca;laranja;kids;camisa;gola
1490,pimpolho;bordado;kids;infantil;liso;conjunto;manga;listras;pijama;algodao;boné;moletom;mijão;adventure;azul;besourosazul;moda;folia;bebe;ziper;meia;longa;listrasazul;besouro;aberto;colorida;pares;camisa;lisa
1491,camisas;saldo
1492,langerie;bojo;lili;sutia
1493,penteada;malha;meia;vestido;love;bege
1494,malha;lacos;vestido;nikko;vermelho
1495,padre;linho;calca;camisa;gola;zangadinho;masculina
1496,cojunto;folia;amazing;ziper;moleton;kids
1497,micol;baby;kids;infantil;pijama;longo;punho
1498,aberto;marinho;moda;penteada;malha;meia;vestido;infantil;liso;estampado;mijão;love
1499,durma;penteada;malha;meia;rosa;vestido;stylo;pijama;smile;longo
1500,aberto;power;manga;moda;selene;meia;blusa;super;infantil;liso;longa;mijão
1501,lisa;toalha;rosto
1502,micol;bermuda;folia;pijama;leinad;renson;kids;baby;tuly;camisa;infantil;estampado;portuguesa;gola;algodão;longo;gold;punho
1503,ccapuz;cojunto;fechado;calcinha;kids;estampado;conjunto;algodão;longo;conjuto;stylo;moletom;star;durma;folia;amazing;ziper;moleton;luziane;catelele;pijama;lisa
1504,vici;sutiã;kangyadiezi;vidi;intimate;pijama;jade;longo
1505,malhas;saruel;manga;verde;calaa;meia;isensee;moletom;floresta;camisa;conjunto;lisa;felpado
1506,micol;bermuda;pijama;russa;regata;italico;cordao;baby;kids;infantil;camisa;tactel;longo;montanha;punho
1507,folia;awesome;moletom;kids;conjunto
1508,bolero;laco;inverno;pimpolho;pastelt;baby;kids;infantil;liso;conjunto;longo;micol;moletom;baltazar;meia;juliana;rosa;pijama;lisa;punho
1509,fralda;minasrey;algodao;carinhas;dengo;kika;baby;cobertor;manta;cueiro;parapipi;bordada;star
1510,malhas;lisa;saruel;manga;moda;calaa;isensee;calcinha;luziane;infantil;camisa;longa;estampada
1511,aberto;mijão;liso
1512,folia;little;suave;jaqueta;felpado;rosa;calça;kids;moletom;star
1513,manga;curta;italico;camisa;juvenil
1514,aberto;lisa;manga;folia;little;moda;meia;ziper;liso;conjunto;kids;estampado;camisa;infantil;moletom;mijão;calca;adventure
1515,fria;malha;saia;moletinho;regata;short;novo;marinho
1516,laco;pimpolho;preta;meia;arrastao
1517,folia;fechado;moleton;kids;conjunto
1518,machao;tradicional;sergio;modas;matheus;regata;cueca
1519,langerie;bojo;lili;sutia
1520,aberto;micol;manga;moda;pijama;meia;liso;baby;kids;infantil;camisa;estampado;mijão;estampada;longo;punho
1521,manga;fria;malha;regata;blusa
1522,aberto;matheus;cueca;estampado;mijão
1523,manga;blusa;baby;longa;berna
1524,kaelly;meia;juvenil;coxa;legue
1525,lisa;toalha;rosto
1526,alto;cano;brancamonstrinha;azulpoodle;pimpolho;verdeovelha;begeurso;meia;colorida;rosabaleia
1527,fralda;soft;nature;flores;pano;toalha;boca;bordestam;bordada
1528,alto;cano;pimpolho;amarelojacare;rosacoruja;meia;colorida;infantil
1529,malha;laranja;sevilha;blusa;short;kids;zafirinha;littium;canelado
1530,moda;bichinhos;kikarinho;macaquito;camiseta;vitorio
1531,bolero;juliana;selene;meia;infantil;calca;brancot
1532,pinçado;vestido;mayara
1533,intimate;jade;sutiã;kangyadiezi
1534,simples;trifil;basica;selene;meia;calça
1535,micol;baby;kids;infantil;pijama;longo;punho
1536,saída;vesmac;malha;maternidade;manta;mayara
1537,visual;moda;naclefs;canelada;regata;calcinha;luziane;kids;mania;short;fashion;juvenil;lisa
1538,sandalia;preto;pimpolho;babuche;transparente;linen;novo;marinho;conjunto
1539,curto;felpa;machao;russa;sienna;regata;cueca;kids;estampado;selfie;sergio;talento;moletom;tactel;camiseta;nightcall;cinza;modas;montanha;bermuda;malha;juvenil;bege
1540,confecções;cueca;lisa;haos
1541,micol;baby;kids;infantil;pijama;longo;punho
1542,pimpolho;alimentador;unissex;infantil;unico;silicone
1543,quispe;tradicional;sevilha;curta;matheus;cueca;canelado;manga;blusa;branco;moda;linho;allanxander;sanhacu;social;malha;cuecas;verde;white;camisa
1544,amorarma;bordado;malha;verde;fofinha;calcinha;nikko;conjunto;tanga
1545,fralda;aberto;lisa;pimpolho;masculino;meia;kikarinho;algodao;mijão;dengo;pares;estampado;macaquito;camiseta;algodão;matteo
1546,pimpolho;masculino;marinho;vermelho;suedine;begeleao;masc;medio;carro;alto;cano;branco;meia;body;malha;mescla;colorida;pares;lisa
1547,malha;blusa;manga;fria
1548,micol;malha;pink;rosa;baby;modelli;kids;infantil;pijama;encanto;punho;longo;meias
1549,pimpolho;baby;infantil;liso;estampado;conjunto;suedine;azulvideogame;manga;blusa;azulflores;mijão;moda;fria;meia;floresta;aberto;malha;sapatilha;colorida
1550,confecções;cueca;camiseta;algodão;bordada
1551,durma;stylo;longo;pijama
1552,lisa;toalha;rosto
1553,durma;legging;marinho;doll;brandili;nanai;cotton;natty;high;action;baby;kamylus;stylo;kyly;elian;vermelho;calca
1554,aberto;durma;moda;bichinhos;stylo;pijama;estampado;mijão;camiseta;algodão;longo;bordada
1555,micol;algodão;pedrita;calcinha;baby;kids;infantil;pijama;camiseta;bico;longo;bordada;punho
1556,folia;fechado;calcinha;moletom;kids;conjunto
1557,bermuda;italicomar;russa;prata;regata;italico;cordao;short;camisa;tactel;montanha
1558,girls;bojo;sport
1559,lisa;toalha;rosto
1560,micol;baby;kids;infantil;pijama;longo;punho
1561,luziane;calcinha;lisa;algodão
1562,girls;bojo;sport
1563,camiseta;algodão;bordada
1564,cokit;sport;sutiã
1565,lisa;toalha;rosto
1566,langerie;bojo;lili;sutia
1567,amarelo;curta;kids;liso;estampado;stilo;manga;conjuto;rosita;boné;moletom;folia;jeans;meia;ziper;diferente;brklyn;bermuda;polo;malha;pentead;italico;elastico;camisa;radical
1568,lisa;moda;folia;casaco;bichinhos;zíper;calça;kamylus;kids;infantil;believe;moletom;camiseta;algodão;bordada;legue
1569,macacao;atoalhado;baby;pedrinho;longo
1570,bolas;passarinhorosa;micol;pimpolho;xadrezrosa;meia;rosa;baby;kids;pares;infantil;pijama;estampada;longo;punho
1571,short;elastico;liso;camiseta;algodão;bordada
1572,lisa;toalha;rosto
1573,body;soft;pano;nature;short;elastico;liso;boca;camiseta;algodão;bordada
1574,curta;kids;conjunto;manga;jeans;texturiz;leinad;listrada;saara;bermuda;malha;verde;prisma;italico;pentmoletom;year;camisa;juvenil;bege
1575,langerie;bojo;lili;sutia
1576,micol;baby;kids;infantil;pijama;longo;punho
1577,indicius;calca;branca
1578,pimpolho;curta;baby;kids;micol;masc;manga;camiseta;azul;sandalia;penteada;meia;praiana;estampada;malha;italico;exprim;short;elastico;camisa;azulbarco
1579,durma;pimpolho;salmao;oncinha;jardim;meia;rosa;elefantebranca;listrasbranca;colorida;pares;vermelho;pijama;stylo;conjunto;longo;moletommolecotton
1580,visual;pimpolho;intima;calcinha;baby;kids;conjunto;azulleao;micol;july;masc;manga;algodao;moletom;alto;cano;moda;linho;meia;felpado;mania;longa;azultubarao;gola;estampada;malha;polo;verde;dino;italico;colorida;camisa;padre
1581,denguinho;soft;nature;pimpolho;chocalho;carrinho;unissex;pantufa;vermelho;toalha
1582,lisa;calcinha;luziane;estampada;algodão
1583,benjamin;macaquito;kikarinho
1584,aberto;pimpolho;moda;fino;brancafolhagem;rolinhos;meia;ctextura;toque;liso;infantil;capadocia;mijão;cueiro
1585,calcinha;estampada;luziane
1586,short;algodão;elastico;liso
1587,wave;manga;grid;verde;laranja;heir;curta;italico;regata;moletom;camisa;conjunto;felpado
1588,denguinho;vinny;meia;caçulinha;touca;meias
1589,shark;baby;bonita;vestido;menina
1590,short;naktis;infantil;pijama
1591,bilu;sevilha;regata;calcinha;baby;kids;tapa;conjunto;algodão;canelado;panty;blusa;vestido;zafirinha;stitch;fralda;cropped;intime;preto;hose;jeans;fofinha;meia;izza;luziane;estampada;tanga;malha;arrastão;reativo;colete;lisa
